time	type	cc	gene
1hr	M2	0.563175474228544	Cmpk2
1hr	M2	0.0117346418423085	Cnn3
1hr	M2	0.000172250091966795	Col18a1
1hr	M2	0.000573487257345952	Col27a1
1hr	M2	0.000856150504458123	Cp
1hr	M2	0.0415759829580298	Csf1
1hr	M2	0.00096261956984163	Csf3
1hr	M2	0.532908530217376	Csrnp1
1hr	M2	0.00232213202918367	Cst7
1hr	M2	0.00256913730719412	Ctla2a
1hr	M2	0.00208959421387572	Ctla2b
1hr	M2	0.000700710841229513	Cx3cl1
1hr	M2	0.0271701706264318	Cxcl1
1hr	M2	0.144002832621374	Cxcl10
1hr	M2	0.000482459439167895	Cxcl14
1hr	M2	0.767312348548065	Cxcl2
1hr	M2	0.00718837453420303	Cxcl3
1hr	M2	0.000545783841699644	Cxcl9
1hr	M2	0.000440312973031243	D16Ertd472e
1hr	M2	0.00191333604134193	Ddit4
1hr	M2	0.00027799095670962	Dio2
1hr	M2	4.13307041774145e-05	Dmwd
1hr	M2	0.00154456655056772	Dmxl2
1hr	M2	0.000159555097957562	Dnase1l3
1hr	M2	0.000726946108998214	Dnmt3aos
1hr	M2	0.610549193506351	Dusp1
1hr	M2	0.0033823913742855	Dusp14
1hr	M2	0.00828342222915666	Dusp16
1hr	M2	0.254493067963251	Dusp2
1hr	M2	0.0731035756050416	Dusp4
1hr	M2	0.0615370981408334	Dusp5
1hr	M2	0.0376477896269127	Dusp6
1hr	M2	0.0414949128423242	Dusp8
1hr	M2	0.0441527630491613	Edn1
1hr	M2	0.00049659637339821	Ednrb
1hr	M2	0.00116970630811745	Egln3
1hr	M2	0.185722616072677	Egr1
1hr	M2	0.294536519557296	Egr2
1hr	M2	0.00207656947035188	Egr3
1hr	M2	0.0447475386818997	Ehd1
1hr	M2	0.00086708012303778	Eno2
1hr	M2	0.204292568157803	Errfi1
1hr	M2	0.0908920470186515	Ets2
1hr	M2	0.00160413912713955	Fabp7
1hr	M2	0.00139367296174187	Fam43a
1hr	M2	0.00526321554635228	Fcgr2b
1hr	M2	0.0404466668205997	Fgl2
1hr	M2	0.000672974812858294	Flnb
1hr	M2	0.0259015331516416	Flrt3
1hr	M2	0.000150606704084466	Flt1
1hr	M2	0.000137786638499709	Fmnl2
1hr	M2	0.161272119906626	Fos
1hr	M2	0.000840907091545018	Fosb
1hr	M2	0.000451681259837885	Foxp4
1hr	M2	0.000328579152060592	Fpr1
1hr	M2	0.000512450438456333	Fpr2
1hr	M2	0.0274479129847683	Frmd6
1hr	M2	0.000548644884824483	Fscn1
1hr	M2	0.000508745431824649	Fzd1
1hr	M2	0.120640114795662	G530011O06Rik
1hr	M2	0.000324022618957473	Gbp2b
1hr	M2	0.174266754841168	Gbp7
1hr	M2	0.00222875307195911	Gclm
1hr	M2	0.000363264977641978	Gcnt2
1hr	M2	0.00617861550842492	Gda
1hr	M2	0.0918711389487484	Gdf15
1hr	M2	0.230211220629949	Gem
1hr	M2	0.000438814049536841	Gfi1
1hr	M2	0.000641256636132563	Gja1
1hr	M2	0.00148049380646295	Glipr2
1hr	M2	0.000226906720144459	Gm16712
1hr	M2	0.000285767248055074	Gm19026
1hr	M2	0.000767194165135148	Gm1966
1hr	M2	0.00101581792690347	Gm47283
1hr	M2	0.219816647896307	Gm4951
1hr	M2	0.00187041141860834	Gm5150
1hr	M2	0.139028005485334	Gm6377
1hr	M2	0.000259808906947692	Gm9855
1hr	M2	0.00141725581118031	Gna15
1hr	M2	0.000249735252115929	Gng4
1hr	M2	0.0131388818663174	Gpr132
1hr	M2	0.000694841324263243	Gpr141
1hr	M2	0.000660952427909008	Gpr18
1hr	M2	0.000481697292711035	Gpr35
1hr	M2	0.000927594604115722	Gpr68
1hr	M2	0.0663669947242663	Gpr84
1hr	M2	0.00417552756971026	Gpr85
1hr	M2	0.000944159753235612	Grk3
1hr	M2	0.00239618145860313	Gsr
1hr	M2	0.000928154754511511	Gsta3
1hr	M2	0.004170991436217	H1f2
1hr	M2	0.000196331090394075	H2.Eb1
1hr	M2	0.0286875308682128	H2.K2
1hr	M2	0.00357390569578004	H2.M2
1hr	M2	0.0012846647381466	H60b
1hr	M2	0.0231340956562677	Hcar2
1hr	M2	0.0413500288912364	Hhex
1hr	M2	0.0233350690972968	Hilpda
1hr	M2	0.00111631454324561	Hivep3
1hr	M2	0.000272948733660437	Hmga2
1hr	M2	0.00645160422329768	Hmox1
1hr	M2	0.000220743575513826	Hopx
1hr	M2	0.000851545526089916	Hp
1hr	M2	0.0012634747259733	Hsd17b7
1hr	M2	0.0161069843137031	Hspa1a
1hr	M2	0.00550677111426776	Hspa1b
1hr	M2	0.0116756019944436	Htr2a
1hr	M2	0.000433210671814844	Htr2b
1hr	M2	3.84916544352404e-05	Htra1
1hr	M2	0.0571227620917451	Icam1
1hr	M2	0.0147511525922566	Icosl
1hr	M2	0.00280319657754571	Idi1
1hr	M2	0.161341217109697	Ier2
1hr	M2	0.310662025609298	Ier3
1hr	M2	0.2952546141068	Ifi205
1hr	M2	0.0492511074325367	Ifi208
1hr	M2	0.172794833814962	Ifit1
1hr	M2	0.0900009288556132	Ifit1bl1
1hr	M2	0.307009328513698	Ifit2
1hr	M2	0.339369516356681	Ifit3
1hr	M2	0.194722326062581	Ifit3b
1hr	M2	0.000160862226980639	Ifitm1
1hr	M2	0.000341083583042918	Ifna2
1hr	M2	0.0104228449410001	Ifnb1
1hr	M2	0.397053848196761	Ifrd1
1hr	M2	0.0013268690676907	Igf2bp2
1hr	M2	0.000327568330426221	Igsf9
1hr	M2	0.037946943906825	Iigp1
1hr	M2	0.00400660612254846	Il10
1hr	M2	0.001220747318463	Il12b
1hr	M2	0.000359587513638102	Il12rb1
1hr	M2	0.000159764707774468	Il18rap
1hr	M2	0.214094143384782	Il1a
1hr	M2	0.170790534446175	Il1b
1hr	M2	0.0426814699180266	Il1rn
1hr	M2	0.00581071045444833	Il27
1hr	M2	0.0126715101527134	Il4i1
1hr	M2	0.0713759547505103	Il4ra
1hr	M2	0.022107029901342	Il6
1hr	M2	0.0347300576655073	Inhba
1hr	M2	0.000714596195563124	Intu
1hr	M2	0.742619944176046	Irf1
1hr	M2	0.000296599967042116	Irf3
1hr	M2	0.00562042025072318	Irf4
1hr	M2	0.123703208161122	Irf7
1hr	M2	0.0525089712026865	Irf8
1hr	M2	0.0543246773538792	Irs2
1hr	M2	0.000517108733007993	Itgal
1hr	M2	0.00197407454473142	Itgb8
1hr	M2	0.00117708161580805	Itpr1
1hr	M2	0.0197822645604832	Jag1
1hr	M2	0.00624440326879204	Jdp2
1hr	M2	0.0533499059347742	Jun
1hr	M2	0.756708520207145	Junb
1hr	M2	0.0888739134778361	Kcnj2
1hr	M2	0.102696139368501	Kdm6b
1hr	M2	0.000437904880798	Kdr
1hr	M2	0.108062957368221	Klf2
1hr	M2	0.00081281104350566	Klf7
1hr	M2	0.000302225816469178	Klf8
1hr	M2	0.000489851824372387	Klra2
1hr	M2	0.000341754000560679	Lad1
1hr	M2	0.000859352993081418	Lcn2
1hr	M2	0.000374679233773689	Ldlr
1hr	M2	0.0059577461355591	Lif
1hr	M2	0.000432910826836993	Lipg
1hr	M2	0.000438558311884109	Lox
1hr	M2	0.000239567703834341	Lpar1
1hr	M2	0.023685459553532	Lratd2
1hr	M2	0.000271447081936595	Lrp8
1hr	M2	0.000269740587033986	Ltbp2
1hr	M2	0.00112670885778814	Ly6a
1hr	M2	0.114256199656501	Maff
1hr	M2	0.0324330597438101	Malt1
1hr	M2	0.0721845896333	Marcksl1
1hr	M2	8.43425749538617e-05	Marco
1hr	M2	0.0135250102627522	Mefv
1hr	M2	0.000343011943756227	Mfap3l
1hr	M2	0.0358585763800671	Mir155hg
1hr	M2	0.00130350565440083	Mmd
1hr	M2	0.0530670217513262	Mmp13
1hr	M2	0.000311335213612238	Mmp3
1hr	M2	0.000332921246670764	Mmp8
1hr	M2	0.000350614075898657	Mmp9
1hr	M2	0.000279482618373466	Mpp7
1hr	M2	0.0040358767748814	Ms4a4a
1hr	M2	0.0383343067994283	Mt1
1hr	M2	0.0294288229057856	Mt2
1hr	M2	0.0108972082853861	Mtfr2
1hr	M2	0.000267406435806892	Mtus1
1hr	M2	0.1959680909564	Mx1
1hr	M2	0.159585599012131	Mx2
1hr	M2	0.00719321785509219	Mxd1
1hr	M2	0.308770912116757	Myc
1hr	M2	0.000338496083315978	Mycl
1hr	M2	0.000376600525150291	Myo1b
1hr	M2	0.0153893626428177	Nek6
1hr	M2	0.00019273001888452	Nes
1hr	M2	0.255692045114164	Nfil3
1hr	M2	0.000898002589119015	Nfkb1
1hr	M2	0.00202593858414224	Nfkb2
1hr	M2	0.110559565430304	Nfkbia
1hr	M2	0.262629903392515	Nfkbid
1hr	M2	0.190313603571528	Nfkbie
1hr	M2	0.779379551336621	Nfkbiz
1hr	M2	0.0437354290331383	Noct
1hr	M2	0.000341083583043238	Nos2
1hr	M2	0.00226643341203949	Notch1
1hr	M2	0.000364964112277283	Nqo1
1hr	M2	0.0031411288581636	Nr4a1
1hr	M2	0.000391511545636365	Nr4a3
1hr	M2	0.000386117699027476	Oaf
1hr	M2	0.0265010630400939	Oasl1
1hr	M2	0.0158079585348845	Odc1
1hr	M2	0.000381300802182362	Olfml3
1hr	M2	0.0469071243651445	Olr1
1hr	M2	0.00167800107248667	Orai2
1hr	M2	0.0667453769268133	Osm
1hr	M2	0.00123237913855824	Otud1
1hr	M2	0.0059296888493954	P2ry13
1hr	M2	0.00141410356765159	P2ry2
1hr	M2	0.000324917327907389	P4ha2
1hr	M2	0.000353940641138551	Pcx
1hr	M2	0.002300158081751	Pde3b
1hr	M2	0.252788336960121	Pde4b
1hr	M2	4.18881758414112e-05	Pde5a
1hr	M2	0.00152046359946811	Pde7b
1hr	M2	0.0205274935636008	Pdgfb
1hr	M2	0.000679241225683616	Pdlim7
1hr	M2	0.000446261545258057	Pdpn
1hr	M2	0.00597904923922999	Peli1
1hr	M2	0.00251478687567455	Pfkfb3
1hr	M2	0.31795500847647	Phlda1
1hr	M2	0.000850386975614564	Phldb1
1hr	M2	0.00126760051682365	Pilra
1hr	M2	0.00141118263192992	Pilrb1
1hr	M2	0.000262917303334989	Pim2
1hr	M2	0.0694289790956677	Pim3
1hr	M2	0.000644644546484751	Pla2g7
1hr	M2	0.000417689465730983	Plac8
1hr	M2	0.000244907972144093	Plagl1
1hr	M2	0.000780696217056524	Plat
1hr	M2	0.00108487249133542	Plau
1hr	M2	0.000726913720140617	Plekhg1
1hr	M2	0.260998832090862	Plk2
1hr	M2	0.0548703854024473	Plk3
1hr	M2	0.000454388013664525	Plpp1
1hr	M2	0.000562295443242276	Plpp3
1hr	M2	0.00108279365201224	Pmaip1
1hr	M2	0.00057092988571483	Pmepa1
1hr	M2	0.000456106411110368	Pou2f2
1hr	M2	0.000590864854831782	Ppfia3
1hr	M2	0.000715392710272138	Ppm1l
1hr	M2	0.269062520882791	Ppp1r15a
1hr	M2	0.00984228447600041	Prag1
1hr	M2	0.039058196490825	Prdm1
1hr	M2	0.000448780645038262	Prdm9
1hr	M2	0.00070750162530446	Procr
1hr	M2	0.000652752142408363	Prokr1
1hr	M2	0.000155934322285894	Prrg4
1hr	M2	0.0227048257910357	Ptafr
1hr	M2	0.000212110952517253	Ptch1
1hr	M2	0.00433486684016612	Ptger4
1hr	M2	0.00137108549864603	Ptges
1hr	M2	0.00468841713231396	Ptgir
1hr	M2	0.351375517958145	Ptgs2
1hr	M2	0.00669034100005374	Rab11fip1
1hr	M2	0.00592393385615892	Rab19
1hr	M2	0.0694139621570383	Ralgds
1hr	M2	0.000438557798971573	Rapgef5
1hr	M2	0.000954988521084509	Rasgrp1
1hr	M2	0.0205800317894505	Rcan1
1hr	M2	0.00258092904388623	Rela
1hr	M2	0.00124546269701466	Retnla
1hr	M2	0.000931956105419406	Rffl
1hr	M2	0.00241269361720717	Rgcc
1hr	M2	0.000609900450595574	Rgs1
1hr	M2	0.000571100373421749	Rgs3
1hr	M2	0.0350524233600591	Rhof
1hr	M2	0.0846394621238746	Rhoh
1hr	M2	0.000532455606927402	Rhou
1hr	M2	0.00615849014664131	Ripk2
1hr	M2	0.00148097426800158	Rnd1
1hr	M2	0.00174624457150229	Rnd3
1hr	M2	0.000647705860634574	Rras2
1hr	M2	0.259404677000936	Rsad2
1hr	M2	0.000397006076206402	S100a8
1hr	M2	0.00171919151567504	Saa3
1hr	M2	0.019973818186118	Samsn1
1hr	M2	0.002587405114296	Scimp
1hr	M2	0.000222028600128402	Scn1b
1hr	M2	0.000418109499950294	Sdc2
1hr	M2	0.188034361784881	Sdc4
1hr	M2	0.00277149004063685	Sele
1hr	M2	0.0605305872189923	Serpina3f
1hr	M2	0.0445248519079409	Serpina3g
1hr	M2	0.0133611145343574	Serpinb2
1hr	M2	0.000745139967702244	Serpinb6b
1hr	M2	0.000589147794076792	Serpinb9
1hr	M2	0.000164582289770189	Serpinb9b
1hr	M2	0.0151262767734679	Serpine1
1hr	M2	0.00117948181586865	Shisa3
1hr	M2	0.000722615525115171	Siglece
1hr	M2	0.0017279623991471	Sla
1hr	M2	0.00906438155106922	Slamf8
1hr	M2	0.00159858998687984	Slamf9
1hr	M2	0.000590315397851999	Slc13a3
1hr	M2	0.0032088062817366	Slc16a1
1hr	M2	0.00101469092785955	Slc16a3
1hr	M2	0.112395159011998	Slc25a25
1hr	M2	0.00410499182597342	Slc28a2
1hr	M2	0.00662720645634762	Slc30a4
1hr	M2	0.00686496473910508	Slc7a11
1hr	M2	0.00031912542896199	Slc7a2
1hr	M2	0.000186740872815287	Slco3a1
1hr	M2	0.0103898476146149	Slfn4
1hr	M2	0.000427656460369909	Slpi
1hr	M2	0.000591347590619516	Snn
1hr	M2	0.047640633205514	Socs1
1hr	M2	0.786958989280614	Socs3
1hr	M2	0.0270561762173616	Sod2
1hr	M2	0.000259808906946732	Spaca6
1hr	M2	0.00996518499019941	Spata13
1hr	M2	0.00296440070701724	Sphk1
1hr	M2	0.00462687129559103	Spic
1hr	M2	0.00141400880748071	Spsb1
1hr	M2	0.00144345875911558	Srxn1
1hr	M2	0.00109474780707939	Stat4
1hr	M2	0.00131872570426531	Swap70
1hr	M2	0.000786148501744101	Syne2
1hr	M2	0.000312095520092501	Taf4b
1hr	M2	0.445468692380273	Tagap
1hr	M2	0.00140832858787632	Tal2
1hr	M2	0.00141737732371175	Tarm1
1hr	M2	0.0115562393407754	Tfec
1hr	M2	0.49128666404762	Tgtp1
1hr	M2	0.00141583582537821	Thbs1
1hr	M2	0.00234806478426873	Timp1
1hr	M2	0.000828874170905731	Tle3
1hr	M2	0.139962202953795	Tlr2
1hr	M2	0.00511937065636538	Tlr4
1hr	M2	0.00559322491720249	Tlr7
1hr	M2	0.000279697537447111	Tlr9
1hr	M2	0.0114411573432233	Tma16
1hr	M2	0.000259808906947692	Tmc3
1hr	M2	0.000340939182817198	Tmeff1
1hr	M2	0.000871854644257881	Tmem178
1hr	M2	0.000363865149899598	Tmem200b
1hr	M2	0.000988051874321175	Tmem26
1hr	M2	0.000156900122944819	Tmtc2
1hr	M2	0.946185884390421	Tnf
1hr	M2	0.743131450101832	Tnfaip3
1hr	M2	0.0191392807397076	Tnfsf10
1hr	M2	0.0303139250974147	Tnfsf14
1hr	M2	0.0104246729520426	Tnfsf15
1hr	M2	0.00975343047914399	Tnfsf4
1hr	M2	0.0023282182196342	Tnfsf8
1hr	M2	0.487083503471141	Tnfsf9
1hr	M2	0.0754823563179531	Tnip3
1hr	M2	0.0290803855520765	Traf1
1hr	M2	0.000472962242833663	Trem1
1hr	M2	0.000241928219975361	Treml4
1hr	M2	0.0834656635677053	Trib1
1hr	M2	0.00183596080578647	Trib3
1hr	M2	0.26082027771413	Trim21
1hr	M2	0.0367561778002299	Trim30c
1hr	M2	0.00435664027913461	Trim36
1hr	M2	0.000581011647589668	Tsku
1hr	M2	0.000867317124792057	Ttc39b
1hr	M2	0.00145933369279196	Upp1
1hr	M2	0.00152198578904024	Vcam1
1hr	M2	0.000495324898483857	Vcan
1hr	M2	0.000198244003415768	Vegfc
1hr	M2	0.00039508242022275	Xcr1
1hr	M2	0.198534027981287	Zc3h12a
1hr	M2	0.196367128226523	Zc3h12c
1hr	M2	0.000231824632661767	Zeb1
1hr	M2	0.00126408175850097	Zfp324
1hr	M2	0.506299980610565	Zfp36
1hr	M2	0.000354739889509828	Zfp811
1hr	M2	0.000949480280909169	Zhx2
1hr	M2	0.000206042454907341	Znrf3
3hr	M2	0.00173139775397573	X1110002J07Rik
3hr	M2	0.00641576874638061	X2500002B13Rik
3hr	M2	0.0100243632147509	X4930430E12Rik
3hr	M2	0.071623266740697	A530064D06Rik
3hr	M2	0.00855436279975486	A630072M18Rik
3hr	M2	0.0115310568162305	AI504432
3hr	M2	0.513210218153997	AW112010
3hr	M2	0.0516869044074577	Abtb2
3hr	M2	0.382466265934325	Acod1
3hr	M2	0.000688765612184812	Acpp
3hr	M2	0.000406553287760139	Adgb
3hr	M2	0.123201352655963	Adgre1
3hr	M2	0.00116053206848693	Adgre4
3hr	M2	0.00324186956695998	Adgrg6
3hr	M2	0.00710503377912087	Adgrl2
3hr	M2	0.307293628023685	Adora2a
3hr	M2	0.293378631665341	Adora2b
3hr	M2	0.111038985693434	Adrb2
3hr	M2	0.0272392391347361	Ahr
3hr	M2	0.0548741592089041	Ahrr
3hr	M2	0.0269538341705521	Ak4
3hr	M2	0.0686560704828008	Alas1
3hr	M2	0.0483403852715831	Angpt1
3hr	M2	0.00947279294100458	Arg1
3hr	M2	0.045684239471503	Arg2
3hr	M2	0.00174103705075485	Arhgap26
3hr	M2	0.626681054548244	Arhgef3
3hr	M2	0.808683879105699	Arid5a
3hr	M2	0.117407678736127	Armcx6
3hr	M2	0.0459947992765572	Arrdc4
3hr	M2	0.0459247786816224	Asap3
3hr	M2	0.0178360568054236	Asns
3hr	M2	0.131129785197031	Atm
3hr	M2	0.000592934443532801	Atp2b4
3hr	M2	0.00228430122593713	B3gnt5
3hr	M2	0.634280275425189	B430306N03Rik
3hr	M2	0.13181850398436	Bambi
3hr	M2	0.148267098419684	Batf
3hr	M2	0.510973826184531	Batf2
3hr	M2	0.267565009981058	Bcl2a1a
3hr	M2	0.262320337132971	Bcl2a1d
3hr	M2	0.249419491327537	Bcl2l11
3hr	M2	0.364305060559058	Bcor
3hr	M2	0.038887839873926	Bmp2
3hr	M2	0.0271171093955889	Bst1
3hr	M2	0.0559656905330468	Btg2
3hr	M2	0.000562178590287291	C920009B18Rik
3hr	M2	0.000738600811367741	Cacna1d
3hr	M2	0.0609981188140469	Cacnb3
3hr	M2	0.528974109081073	Calhm6
3hr	M2	0.0383177505078376	Card6
3hr	M2	0.00216486180845597	Carmil1
3hr	M2	0.467236095739046	Casp4
3hr	M2	0.232691999492412	Cav1
3hr	M2	0.00306828371479624	Ccl1
3hr	M2	0.350252682817666	Ccl12
3hr	M2	0.0209189516039457	Ccl17
3hr	M2	0.261781305705259	Ccl2
3hr	M2	0.0453685814160998	Ccl22
3hr	M2	0.7085902925772	Ccl3
3hr	M2	0.876360624242388	Ccl4
3hr	M2	0.864381783327059	Ccl5
3hr	M2	0.182538307560436	Ccl7
3hr	M2	0.163109424956746	Ccl8
3hr	M2	0.325345389344172	Ccnd1
3hr	M2	0.037304696775613	Ccnd2
3hr	M2	0.00481448725376703	Ccne1
3hr	M2	0.236795953381948	Ccr1
3hr	M2	0.00977856943633841	Ccr3
3hr	M2	0.632257478225581	Ccrl2
3hr	M2	0.443334599341562	Cd14
3hr	M2	0.000957855100107692	Cd163
3hr	M2	0.0499960196351496	Cd200
3hr	M2	0.000548613899954346	Cd300e
3hr	M2	0.259730963764593	Cd300lf
3hr	M2	0.0183394242542655	Cd34
3hr	M2	0.00301628013336926	Cd38
3hr	M2	0.379998727516015	Cd40
3hr	M2	0.00047448835154076	Cd55
3hr	M2	0.925016231815283	Cd69
3hr	M2	0.0235519938093725	Cd80
3hr	M2	0.550903105908845	Cd83
3hr	M2	0.202153702003979	Cd86
3hr	M2	0.845489326660656	Cdc42ep2
3hr	M2	0.139070020645133	Cdc42ep4
3hr	M2	0.001468522884444	Cdk5r1
3hr	M2	0.00043941932147924	Cebpd
3hr	M2	0.388090364976525	Cemip2
3hr	M2	0.00375608753618523	Ch25h
3hr	M2	0.0005884513694739	Chil3
3hr	M2	0.00108367900904795	Chil4
3hr	M2	0.0010061884145421	Chst11
3hr	M2	0.00102477775429691	Ciita
3hr	M2	0.493429392529305	Cish
3hr	M2	0.770703849306058	Cited2
3hr	M2	0.0500591863418961	Clcf1
3hr	M2	0.628377019985357	Clec4e
3hr	M2	0.0165601865387825	Clec4n
3hr	M2	0.0278635289233781	Clec5a
3hr	M2	0.0221488085324512	Clic5
3hr	M2	0.00303414076780862	Clmp
3hr	M2	1.35864125855444	Cmpk2
3hr	M2	0.161362255562959	Cnn3
3hr	M2	0.00301813610152387	Col18a1
3hr	M2	0.00476869187264044	Col27a1
3hr	M2	0.000547424618040654	Cp
3hr	M2	0.202603711083757	Csf1
3hr	M2	0.000400035665150557	Csf3
3hr	M2	0.534538840877623	Csrnp1
3hr	M2	0.0536092336163743	Cst7
3hr	M2	0.00949555436665576	Ctla2a
3hr	M2	0.266023601703879	Ctla2b
3hr	M2	0.0391109620221512	Cx3cl1
3hr	M2	0.0492663784458539	Cxcl1
3hr	M2	0.801124081615361	Cxcl10
3hr	M2	0.0272786294686454	Cxcl11
3hr	M2	0.00140863002703599	Cxcl14
3hr	M2	0.447286423994268	Cxcl2
3hr	M2	0.0999659803612829	Cxcl3
3hr	M2	0.0172064388185906	Cxcl9
3hr	M2	0.0188803262186532	D16Ertd472e
3hr	M2	0.0102677708189633	Ddit4
3hr	M2	0.000285507659545539	Degs2
3hr	M2	0.00204686853348061	Dio2
3hr	M2	0.00146902363057554	Dmwd
3hr	M2	0.0212288269752317	Dmxl2
3hr	M2	0.0201833729119014	Dnase1l3
3hr	M2	0.00809174802935445	Dnmt3aos
3hr	M2	0.0176858582850988	Dusp1
3hr	M2	0.0179643922497437	Dusp14
3hr	M2	0.0397457769851833	Dusp16
3hr	M2	0.110232841334578	Dusp2
3hr	M2	0.0819711906222396	Dusp4
3hr	M2	0.00400490788474858	Dusp5
3hr	M2	0.130681362203707	Dusp6
3hr	M2	0.0124900056472455	Dusp8
3hr	M2	0.207775170314048	Edn1
3hr	M2	0.029974443273564	Ednrb
3hr	M2	0.00732449929621007	Egln3
3hr	M2	0.0714474464696613	Egr1
3hr	M2	0.461768604852275	Egr2
3hr	M2	0.00169817713608141	Egr3
3hr	M2	0.804809059126853	Ehd1
3hr	M2	0.137036315818537	Eno2
3hr	M2	0.023290927263292	Errfi1
3hr	M2	0.151134229692117	Ets2
3hr	M2	0.000949764127049754	Fabp7
3hr	M2	0.00697413593522647	Fam43a
3hr	M2	0.0443691491073224	Fcgr2b
3hr	M2	0.620309155126358	Fgl2
3hr	M2	0.149881616807963	Flnb
3hr	M2	0.0575318125318541	Flrt3
3hr	M2	0.0145031023861355	Flt1
3hr	M2	0.00600832190292741	Fmnl2
3hr	M2	0.0882594099097073	Fos
3hr	M2	0.000153119238032404	Fosb
3hr	M2	0.087953764912539	Foxp4
3hr	M2	0.0266948654454756	Fpr1
3hr	M2	0.0765542297788699	Fpr2
3hr	M2	0.397268123540538	Frmd6
3hr	M2	0.0387909989942367	Fscn1
3hr	M2	0.00712202024805352	Fzd1
3hr	M2	0.449346446335735	G530011O06Rik
3hr	M2	0.00303334100295569	Gbp2b
3hr	M2	0.821764673669038	Gbp7
3hr	M2	0.084273026427292	Gclm
3hr	M2	0.0873984075040009	Gcnt2
3hr	M2	0.0746708139057838	Gda
3hr	M2	0.0575692513513097	Gdf15
3hr	M2	0.150284799335622	Gem
3hr	M2	0.00190807886855144	Gfi1
3hr	M2	0.0166343354325265	Gja1
3hr	M2	0.133280653258648	Glipr2
3hr	M2	0.000321743391026713	Gm16712
3hr	M2	0.00131780862581294	Gm19026
3hr	M2	0.143572605530017	Gm1966
3hr	M2	0.00178092677352932	Gm47283
3hr	M2	0.549639525684819	Gm4951
3hr	M2	0.0302931820702698	Gm5150
3hr	M2	0.126467633473565	Gm6377
3hr	M2	0.000415709248896019	Gm9855
3hr	M2	0.49965783171695	Gna15
3hr	M2	0.0167602854575742	Gng4
3hr	M2	0.347100133410397	Gpr132
3hr	M2	0.151753464734607	Gpr141
3hr	M2	0.00752026785906724	Gpr18
3hr	M2	0.00148687162253442	Gpr35
3hr	M2	0.0145635741518059	Gpr68
3hr	M2	0.197802957147008	Gpr84
3hr	M2	0.134894163400412	Gpr85
3hr	M2	0.028294526528369	Grk3
3hr	M2	0.0684990429716338	Gsr
3hr	M2	0.00188123265732241	Gsta3
3hr	M2	0.0342533863742385	H1f2
3hr	M2	0.000596585343216986	H2.Eb1
3hr	M2	0.0437872357423083	H2.K2
3hr	M2	0.239319864962561	H2.M2
3hr	M2	0.00252644407297482	H60b
3hr	M2	0.0527354356891265	Hcar2
3hr	M2	0.00307119615843748	Heatr9
3hr	M2	0.772113105189591	Hhex
3hr	M2	0.0197298930538102	Hilpda
3hr	M2	0.155753450186367	Hivep3
3hr	M2	0.00501863331379808	Hmga2
3hr	M2	0.205953002233519	Hmox1
3hr	M2	0.0105637103213982	Hopx
3hr	M2	0.00070092980551548	Hp
3hr	M2	0.00067552420228787	Hsd17b7
3hr	M2	0.00996826077598329	Hspa1a
3hr	M2	0.030990796813739	Hspa1b
3hr	M2	0.151477271529676	Htr2a
3hr	M2	0.00679421722201941	Htr2b
3hr	M2	0.0108288782584333	Htra1
3hr	M2	0.551493819119434	Icam1
3hr	M2	0.106260646876773	Icosl
3hr	M2	0.0115951254152423	Idi1
3hr	M2	0.016534918225942	Ier2
3hr	M2	0.0983697415219601	Ier3
3hr	M2	0.678072440828736	Ifi205
3hr	M2	0.465832162482683	Ifi208
3hr	M2	1.04653899100179	Ifit1
3hr	M2	0.923300295548702	Ifit1bl1
3hr	M2	1.11755414925108	Ifit2
3hr	M2	1.20162860896567	Ifit3
3hr	M2	1.04440340983899	Ifit3b
3hr	M2	0.000581061376179364	Ifitm1
3hr	M2	0.00301645113974369	Ifna1
3hr	M2	0.00351546266282367	Ifna2
3hr	M2	0.00170766205198695	Ifna4
3hr	M2	0.00121637953781859	Ifna5
3hr	M2	0.00156696363867028	Ifna6
3hr	M2	0.317336327388352	Ifnb1
3hr	M2	0.282957501947632	Ifrd1
3hr	M2	0.00431805616422319	Igf2bp2
3hr	M2	0.0124055629262806	Igsf9
3hr	M2	0.293800751062741	Iigp1
3hr	M2	0.128492796930148	Il10
3hr	M2	0.0252334557670563	Il12b
3hr	M2	0.153265162012162	Il12rb1
3hr	M2	0.250480174447218	Il18rap
3hr	M2	0.351989855693944	Il1a
3hr	M2	0.268924153708151	Il1b
3hr	M2	0.0838906534027916	Il1rn
3hr	M2	0.749558980440449	Il27
3hr	M2	0.448542421274662	Il4i1
3hr	M2	0.200605630711166	Il4ra
3hr	M2	0.373254468227293	Il6
3hr	M2	0.0690922144150034	Inhba
3hr	M2	0.0109056846095642	Intu
3hr	M2	0.745699864585845	Irf1
3hr	M2	0.00440771181293615	Irf3
3hr	M2	0.0249460573681557	Irf4
3hr	M2	0.913435585669775	Irf7
3hr	M2	0.112956753650654	Irf8
3hr	M2	0.0373644225276835	Irs2
3hr	M2	0.000629239740033266	Itga9
3hr	M2	0.00234380791468404	Itgal
3hr	M2	0.111788691622781	Itgb8
3hr	M2	0.148442253170287	Itpr1
3hr	M2	0.0121474616489702	Jag1
3hr	M2	0.270392940349094	Jdp2
3hr	M2	0.363753481432272	Jun
3hr	M2	0.328140149759322	Junb
3hr	M2	0.0536276228479105	Kcnj2
