time	type	cc	gene
3hr	PM_B6.LFD	0.270187461060356	Zc3h12c
3hr	PM_B6.LFD	0.0265636850772321	Zeb1
3hr	PM_B6.LFD	0.00285090499797226	Zfp324
3hr	PM_B6.LFD	0.508899454113798	Zfp36
3hr	PM_B6.LFD	0.00187813726601173	Zfp811
3hr	PM_B6.LFD	0.150747345501995	Zhx2
3hr	PM_B6.LFD	0.0440812654815763	Znrf3
3hr	PM_B6.old	0.000291607783256717	X1110002J07Rik
3hr	PM_B6.old	0.00835885660032075	X2500002B13Rik
3hr	PM_B6.old	0.00756954144751364	X4930430E12Rik
3hr	PM_B6.old	0.0371542203225799	A530064D06Rik
3hr	PM_B6.old	0.000337414262990882	A630072M18Rik
3hr	PM_B6.old	0.332454844132436	AI504432
3hr	PM_B6.old	0.314071106459298	AW112010
3hr	PM_B6.old	0.0476112028734335	Abtb2
3hr	PM_B6.old	0.233966831796584	Acod1
3hr	PM_B6.old	0.031469629623669	Acpp
3hr	PM_B6.old	0.00638669019368335	Adgb
3hr	PM_B6.old	0.239091795718163	Adgre1
3hr	PM_B6.old	0.0434483537939487	Adgre4
3hr	PM_B6.old	0.013060765032812	Adgrg6
3hr	PM_B6.old	0.00359590258064931	Adgrl2
3hr	PM_B6.old	0.450194592437879	Adora2a
3hr	PM_B6.old	0.297899930303808	Adora2b
3hr	PM_B6.old	0.00600977513011986	Adrb2
3hr	PM_B6.old	0.00341352072221613	Ahr
3hr	PM_B6.old	0.0124540225574595	Ahrr
3hr	PM_B6.old	0.0285419720306058	Ak4
3hr	PM_B6.old	0.0626717312181461	Alas1
3hr	PM_B6.old	0.00277155707169825	Angpt1
3hr	PM_B6.old	0.125697136789798	Arg1
3hr	PM_B6.old	0.0198685829327527	Arg2
3hr	PM_B6.old	0.00915363456885489	Arhgap26
3hr	PM_B6.old	0.484137469153251	Arhgef3
3hr	PM_B6.old	0.444153790706284	Arid5a
3hr	PM_B6.old	0.0511682924145187	Armcx6
3hr	PM_B6.old	0.0155481568774041	Arrdc4
3hr	PM_B6.old	0.000308853159434239	Asap3
3hr	PM_B6.old	0.00243635410782279	Asns
3hr	PM_B6.old	0.0360104287438675	Atm
3hr	PM_B6.old	0.015933072652163	Atp2b4
3hr	PM_B6.old	0.000154461953330048	B3gnt5
3hr	PM_B6.old	0.151142642023917	B430306N03Rik
3hr	PM_B6.old	0.278481332874557	Bambi
3hr	PM_B6.old	0.0349460833456642	Batf
3hr	PM_B6.old	0.587495326032212	Batf2
3hr	PM_B6.old	0.41332279058078	Bcl2a1a
3hr	PM_B6.old	0.419492824954388	Bcl2a1d
3hr	PM_B6.old	0.00722139597357576	Bcl2l11
3hr	PM_B6.old	0.0253504855535635	Bcor
3hr	PM_B6.old	0.0542913181067894	Bmp2
3hr	PM_B6.old	0.198791476055377	Bst1
3hr	PM_B6.old	0.0119724572573677	Btg2
3hr	PM_B6.old	6.96337128089164e-05	C920009B18Rik
3hr	PM_B6.old	0.00273075456777373	Cacna1d
3hr	PM_B6.old	0.00140401836224305	Cacnb3
3hr	PM_B6.old	0.648966223427801	Calhm6
3hr	PM_B6.old	0.0194894874871532	Card6
3hr	PM_B6.old	0.0359478210769057	Carmil1
3hr	PM_B6.old	0.551929339560905	Casp4
3hr	PM_B6.old	0.471994495015051	Cav1
3hr	PM_B6.old	0.000766660690634626	Ccl1
3hr	PM_B6.old	0.525841926876568	Ccl12
3hr	PM_B6.old	0.000768946878602532	Ccl17
3hr	PM_B6.old	0.640411940862922	Ccl2
3hr	PM_B6.old	0.000558829662268061	Ccl22
3hr	PM_B6.old	0.481036016112521	Ccl3
3hr	PM_B6.old	0.614768540289399	Ccl4
3hr	PM_B6.old	0.430446331835453	Ccl5
3hr	PM_B6.old	0.383950438670336	Ccl7
3hr	PM_B6.old	0.0553634165731238	Ccl8
3hr	PM_B6.old	0.0553705251399957	Ccnd1
3hr	PM_B6.old	0.00264526726850737	Ccnd2
3hr	PM_B6.old	0.0222047378873985	Ccne1
3hr	PM_B6.old	0.568396006652368	Ccr1
3hr	PM_B6.old	0.000325225330342911	Ccr3
3hr	PM_B6.old	0.313238886992057	Ccrl2
3hr	PM_B6.old	0.177580960034334	Cd14
3hr	PM_B6.old	0.00518139086478255	Cd163
3hr	PM_B6.old	0.00699970209995974	Cd200
3hr	PM_B6.old	0.000521606983708012	Cd300e
3hr	PM_B6.old	0.30743461025034	Cd300lf
3hr	PM_B6.old	0.000404311824859971	Cd34
3hr	PM_B6.old	0.0213294381449084	Cd38
3hr	PM_B6.old	0.238731127769081	Cd40
3hr	PM_B6.old	0.0030210124257297	Cd55
3hr	PM_B6.old	0.0686459790478728	Cd69
3hr	PM_B6.old	0.0355717706565575	Cd80
3hr	PM_B6.old	0.0321755761753494	Cd83
3hr	PM_B6.old	0.206070156733284	Cd86
3hr	PM_B6.old	0.447349555670529	Cdc42ep2
3hr	PM_B6.old	0.0324564078835805	Cdc42ep4
3hr	PM_B6.old	0.000664470681186418	Cdk5r1
3hr	PM_B6.old	0.000228759258277989	Cebpd
3hr	PM_B6.old	0.135924940543398	Cemip2
3hr	PM_B6.old	0.191293226586211	Ch25h
3hr	PM_B6.old	0.0028812018360042	Chil3
3hr	PM_B6.old	0.00300467668022519	Chst11
3hr	PM_B6.old	0.00258627856849035	Ciita
3hr	PM_B6.old	0.172519366727548	Cish
3hr	PM_B6.old	0.246927846509109	Cited2
3hr	PM_B6.old	0.0311609829863602	Clcf1
3hr	PM_B6.old	0.526942471786754	Clec4e
3hr	PM_B6.old	0.0746899820293541	Clec4n
3hr	PM_B6.old	0.060319299201411	Clec5a
3hr	PM_B6.old	0.0079275898035229	Clic5
3hr	PM_B6.old	0.00267937477776042	Clmp
3hr	PM_B6.old	1.04488859639704	Cmpk2
3hr	PM_B6.old	0.111023007885845	Cnn3
3hr	PM_B6.old	0.000251062467438713	Col18a1
3hr	PM_B6.old	0.0857683707718011	Col27a1
3hr	PM_B6.old	0.00348903805846511	Cp
3hr	PM_B6.old	0.260654174206229	Csf1
3hr	PM_B6.old	0.0844442679579791	Csf3
3hr	PM_B6.old	0.357016651318684	Csrnp1
3hr	PM_B6.old	0.00446053713620843	Cst7
3hr	PM_B6.old	0.0133757446288923	Ctla2a
3hr	PM_B6.old	0.154589567307546	Ctla2b
3hr	PM_B6.old	0.00136625862354137	Cx3cl1
3hr	PM_B6.old	0.000286288132877022	Cx3cr1
3hr	PM_B6.old	0.361964343247874	Cxcl1
3hr	PM_B6.old	0.716084878585916	Cxcl10
3hr	PM_B6.old	0.00117762631008689	Cxcl11
3hr	PM_B6.old	0.0403169602942653	Cxcl14
3hr	PM_B6.old	0.632847594744623	Cxcl2
3hr	PM_B6.old	0.127716945794337	Cxcl3
3hr	PM_B6.old	0.0677433126788505	Cxcl9
3hr	PM_B6.old	0.0172531731474303	D16Ertd472e
3hr	PM_B6.old	0.000255056990979397	Ddit4
3hr	PM_B6.old	0.000306235401079667	Dio2
3hr	PM_B6.old	0.00259925202185683	Dmwd
3hr	PM_B6.old	0.0795427969411563	Dmxl2
3hr	PM_B6.old	0.00113334591614993	Dnase1l3
3hr	PM_B6.old	0.00206039569946837	Dnmt3aos
3hr	PM_B6.old	0.106876355783986	Dusp1
3hr	PM_B6.old	0.00326735648883084	Dusp14
3hr	PM_B6.old	0.0992678510961411	Dusp16
3hr	PM_B6.old	0.0125379349266484	Dusp2
3hr	PM_B6.old	0.00916075131277718	Dusp4
3hr	PM_B6.old	0.00334784206950566	Dusp5
3hr	PM_B6.old	0.09038151374903	Dusp6
3hr	PM_B6.old	0.0204553324850129	Dusp8
3hr	PM_B6.old	0.0867308291887534	Edn1
3hr	PM_B6.old	0.221213957763277	Ednrb
3hr	PM_B6.old	0.00868442761877955	Egln3
3hr	PM_B6.old	0.029691571624546	Egr1
3hr	PM_B6.old	0.128826557023795	Egr2
3hr	PM_B6.old	0.00137253805464149	Egr3
3hr	PM_B6.old	0.368219976314322	Ehd1
3hr	PM_B6.old	0.0109755634425426	Eno2
3hr	PM_B6.old	0.128038013385856	Errfi1
3hr	PM_B6.old	0.225888270181035	Ets2
3hr	PM_B6.old	0.0132240143502885	Fabp7
3hr	PM_B6.old	0.0328907793074282	Fam43a
3hr	PM_B6.old	0.51329763701943	Fcgr2b
3hr	PM_B6.old	0.664209357465666	Fgl2
3hr	PM_B6.old	0.0790835949352199	Flnb
3hr	PM_B6.old	0.283646324515787	Flrt3
3hr	PM_B6.old	0.00193355899325222	Flt1
3hr	PM_B6.old	0.0352403724791217	Fmnl2
3hr	PM_B6.old	0.0351137383360032	Fos
3hr	PM_B6.old	0.000491551820783437	Fosb
3hr	PM_B6.old	0.0235520869146935	Foxp4
3hr	PM_B6.old	0.384108388628884	Fpr1
3hr	PM_B6.old	0.210488318991813	Fpr2
3hr	PM_B6.old	0.125941392209327	Frmd6
3hr	PM_B6.old	0.0292834777150341	Fscn1
3hr	PM_B6.old	0.1368884309431	Fzd1
3hr	PM_B6.old	0.527271848132525	G530011O06Rik
3hr	PM_B6.old	0.0561298077464365	Gbp2b
3hr	PM_B6.old	0.808504568270567	Gbp7
3hr	PM_B6.old	0.0828608684698578	Gclm
3hr	PM_B6.old	0.128857023771973	Gcnt2
3hr	PM_B6.old	0.30423517558723	Gda
3hr	PM_B6.old	0.00223356512127997	Gdf15
3hr	PM_B6.old	0.137160664744418	Gem
3hr	PM_B6.old	0.00267680108349475	Gfi1
3hr	PM_B6.old	0.0209595830434814	Gja1
3hr	PM_B6.old	0.0112837867283441	Glipr2
3hr	PM_B6.old	0.00038977424196477	Gm16712
3hr	PM_B6.old	0.000126919635916146	Gm19026
3hr	PM_B6.old	0.0312924554600771	Gm1966
3hr	PM_B6.old	0.00054507853981288	Gm47283
3hr	PM_B6.old	0.782572645647691	Gm4951
3hr	PM_B6.old	0.0236983213828506	Gm5150
3hr	PM_B6.old	0.210846188525739	Gm6377
3hr	PM_B6.old	0.000145013334334796	Gm9855
3hr	PM_B6.old	0.376725914425256	Gna15
3hr	PM_B6.old	0.0101528964438863	Gng4
3hr	PM_B6.old	0.093151535927632	Gpr132
3hr	PM_B6.old	0.00638081162235488	Gpr141
3hr	PM_B6.old	0.00821474007737716	Gpr18
3hr	PM_B6.old	0.0197268254581413	Gpr35
3hr	PM_B6.old	0.0692637276177666	Gpr68
3hr	PM_B6.old	0.358592605338637	Gpr84
3hr	PM_B6.old	0.00929281114260466	Gpr85
3hr	PM_B6.old	0.00106830570314505	Grk3
3hr	PM_B6.old	0.0951705776006832	Gsr
3hr	PM_B6.old	0.0177800904780346	Gsta3
3hr	PM_B6.old	0.0284980091979992	H1f2
3hr	PM_B6.old	0.000630038074130058	H2.Eb1
3hr	PM_B6.old	0.015485681298673	H2.K2
3hr	PM_B6.old	0.0191594091773506	H2.M2
3hr	PM_B6.old	0.00372292411894757	H60b
3hr	PM_B6.old	0.376219548391675	Hcar2
3hr	PM_B6.old	0.000275144213832232	Heatr9
3hr	PM_B6.old	0.42778514427749	Hhex
3hr	PM_B6.old	0.0560074352696318	Hilpda
3hr	PM_B6.old	0.238331911775319	Hivep3
3hr	PM_B6.old	0.000461683582682838	Hmga2
3hr	PM_B6.old	0.0987793924999179	Hmox1
3hr	PM_B6.old	0.0940220926763384	Hopx
3hr	PM_B6.old	0.0522663686093983	Hp
3hr	PM_B6.old	0.0033975820118419	Hsd17b7
3hr	PM_B6.old	0.00995676438520058	Hspa1a
3hr	PM_B6.old	0.113451849398617	Hspa1b
3hr	PM_B6.old	0.022472319263729	Htr2a
3hr	PM_B6.old	0.000123471770002806	Htr2b
3hr	PM_B6.old	0.00407327741419268	Htra1
3hr	PM_B6.old	0.0581848716152358	Icam1
3hr	PM_B6.old	0.283705417096162	Icosl
3hr	PM_B6.old	0.0209312193495638	Idi1
3hr	PM_B6.old	0.00974220370455794	Ier2
3hr	PM_B6.old	0.226651573501554	Ier3
3hr	PM_B6.old	0.570366127340779	Ifi205
3hr	PM_B6.old	0.501249301511785	Ifi208
3hr	PM_B6.old	0.819854010110466	Ifit1
3hr	PM_B6.old	0.511935075787559	Ifit1bl1
3hr	PM_B6.old	0.767101245636837	Ifit2
3hr	PM_B6.old	0.657296888225146	Ifit3
3hr	PM_B6.old	0.513488391678686	Ifit3b
3hr	PM_B6.old	0.000410919966401653	Ifitm1
3hr	PM_B6.old	0.000456210956321822	Ifna4
3hr	PM_B6.old	0.000228759272955044	Ifna5
3hr	PM_B6.old	0.000228759272955044	Ifna6
3hr	PM_B6.old	0.0906279864215514	Ifnb1
3hr	PM_B6.old	0.0532407720403507	Ifrd1
3hr	PM_B6.old	0.00641679362296751	Igf2bp2
3hr	PM_B6.old	0.000688767225976693	Igsf9
3hr	PM_B6.old	0.697466638193998	Iigp1
3hr	PM_B6.old	0.00716130142245432	Il10
3hr	PM_B6.old	0.0770877842415451	Il12b
3hr	PM_B6.old	0.0048472957783525	Il12rb1
3hr	PM_B6.old	0.000759420023573424	Il13
3hr	PM_B6.old	0.0456514335893796	Il18rap
3hr	PM_B6.old	0.58758492015362	Il1a
3hr	PM_B6.old	0.638306638574224	Il1b
3hr	PM_B6.old	0.200769255823445	Il1rn
3hr	PM_B6.old	0.399043352557475	Il27
3hr	PM_B6.old	0.000422224513465263	Il4
3hr	PM_B6.old	0.021187361024865	Il4i1
3hr	PM_B6.old	0.411081165775287	Il4ra
3hr	PM_B6.old	0.426327394807728	Il6
3hr	PM_B6.old	0.127522789021433	Inhba
3hr	PM_B6.old	0.0304797898422428	Intu
3hr	PM_B6.old	0.734122145557721	Irf1
3hr	PM_B6.old	0.00257115027606616	Irf3
3hr	PM_B6.old	0.00339377211102957	Irf4
3hr	PM_B6.old	1.04361347781362	Irf7
3hr	PM_B6.old	0.583593093470345	Irf8
3hr	PM_B6.old	0.0582772063404937	Irs2
3hr	PM_B6.old	0.0105380357403102	Itga9
3hr	PM_B6.old	0.101811590358603	Itgal
3hr	PM_B6.old	0.00867609758776708	Itgb8
3hr	PM_B6.old	0.0675332996285467	Itpr1
3hr	PM_B6.old	0.160611284616927	Jag1
3hr	PM_B6.old	0.00352841233993303	Jdp2
3hr	PM_B6.old	0.233673400382672	Jun
3hr	PM_B6.old	0.120087265036132	Junb
3hr	PM_B6.old	0.0345851668078085	Kcnj2
3hr	PM_B6.old	0.143832801575812	Kdm6b
3hr	PM_B6.old	0.00136561218554708	Kdr
3hr	PM_B6.old	0.011400702333504	Klf2
3hr	PM_B6.old	0.27681802050732	Klf7
3hr	PM_B6.old	0.0255365418181778	Klf8
3hr	PM_B6.old	0.00622949018644645	Klra2
3hr	PM_B6.old	0.00822141043609532	Lad1
3hr	PM_B6.old	0.0777031013166381	Lcn2
3hr	PM_B6.old	0.0985100183688939	Ldlr
3hr	PM_B6.old	0.298158343347032	Lif
3hr	PM_B6.old	0.142939563452784	Lipg
3hr	PM_B6.old	0.030427002592148	Lox
3hr	PM_B6.old	0.0011641924515866	Lpar1
3hr	PM_B6.old	0.0510017032741251	Lratd2
3hr	PM_B6.old	0.000976176381218671	Lrp8
3hr	PM_B6.old	0.000135303391697474	Ltbp2
3hr	PM_B6.old	0.0271401503872316	Ly6a
3hr	PM_B6.old	0.000695772759247383	Ly75
3hr	PM_B6.old	0.24454226795092	Maff
3hr	PM_B6.old	0.334755814440719	Malt1
3hr	PM_B6.old	0.414872163980039	Marcksl1
3hr	PM_B6.old	0.00363588232061281	Marco
3hr	PM_B6.old	0.198914953615753	Mefv
3hr	PM_B6.old	0.00280929476603627	Mfap3l
3hr	PM_B6.old	0.170850346131612	Mir155hg
3hr	PM_B6.old	0.254648554767232	Mmd
3hr	PM_B6.old	0.0877184312938485	Mmp13
3hr	PM_B6.old	0.0999452975452666	Mmp14
3hr	PM_B6.old	0.00112224047678103	Mmp3
3hr	PM_B6.old	0.000403668082038688	Mmp8
3hr	PM_B6.old	0.00162658526558625	Mmp9
3hr	PM_B6.old	0.00374989472314876	Mpp7
3hr	PM_B6.old	0.103056305245189	Ms4a4a
3hr	PM_B6.old	0.142240089502622	Mt1
3hr	PM_B6.old	0.131375125892192	Mt2
3hr	PM_B6.old	0.0696291642637675	Mtfr2
3hr	PM_B6.old	0.0516913576883923	Mtus1
3hr	PM_B6.old	0.874400567112075	Mx1
3hr	PM_B6.old	0.742872507431222	Mx2
3hr	PM_B6.old	0.493676060659032	Mxd1
3hr	PM_B6.old	0.038480388256759	Myc
3hr	PM_B6.old	0.00546282770397346	Mycl
3hr	PM_B6.old	0.00662826725721966	Myo1b
3hr	PM_B6.old	0.0535002918047357	Nek6
3hr	PM_B6.old	0.00195166523936907	Nes
3hr	PM_B6.old	0.180171394850207	Nfil3
3hr	PM_B6.old	0.210060725675656	Nfkb1
3hr	PM_B6.old	0.05459012862308	Nfkb2
3hr	PM_B6.old	0.0501315682973169	Nfkbia
3hr	PM_B6.old	0.0232748859442479	Nfkbid
3hr	PM_B6.old	0.374531116211575	Nfkbie
3hr	PM_B6.old	0.601867118358471	Nfkbiz
3hr	PM_B6.old	0.0974939175014854	Noct
3hr	PM_B6.old	0.00587217977253154	Nos2
3hr	PM_B6.old	0.212072611986507	Notch1
3hr	PM_B6.old	0.00164725490241518	Nqo1
3hr	PM_B6.old	0.0153366837533474	Nr4a1
3hr	PM_B6.old	0.128370113302484	Nr4a3
3hr	PM_B6.old	0.0973890401201696	Oaf
3hr	PM_B6.old	0.435072407982435	Oasl1
3hr	PM_B6.old	0.0263226676627573	Odc1
3hr	PM_B6.old	0.00560280509732089	Olfml3
3hr	PM_B6.old	0.113639477012007	Olr1
3hr	PM_B6.old	0.190599532413951	Orai2
3hr	PM_B6.old	0.235944031727406	Osm
3hr	PM_B6.old	0.282793018041177	Otud1
3hr	PM_B6.old	0.158531045934429	P2ry13
3hr	PM_B6.old	0.0372802334755473	P2ry2
3hr	PM_B6.old	0.00899150451439261	P4ha2
3hr	PM_B6.old	0.000504390052786714	Pcx
3hr	PM_B6.old	0.0876168751275777	Pde3b
3hr	PM_B6.old	0.3322406481331	Pde4b
3hr	PM_B6.old	0.000386534346061021	Pde5a
3hr	PM_B6.old	0.0210143081687125	Pde7b
3hr	PM_B6.old	0.209206619161378	Pdgfb
3hr	PM_B6.old	0.19147475980937	Pdlim7
3hr	PM_B6.old	0.0310356782994461	Pdpn
3hr	PM_B6.old	0.478357734399	Peli1
3hr	PM_B6.old	0.354541028340398	Pfkfb3
3hr	PM_B6.old	0.0667991416901845	Phlda1
3hr	PM_B6.old	0.325505730895873	Phldb1
3hr	PM_B6.old	0.0568470933012622	Pilra
3hr	PM_B6.old	0.00159393346909419	Pilrb1
3hr	PM_B6.old	0.00109179134572285	Pim2
3hr	PM_B6.old	0.0489354954596485	Pim3
3hr	PM_B6.old	0.0824905520802399	Pla2g7
3hr	PM_B6.old	0.00115364013383563	Plac8
3hr	PM_B6.old	0.0832651953835882	Plagl1
3hr	PM_B6.old	0.0507423200572789	Plat
3hr	PM_B6.old	0.0229683484731456	Plau
3hr	PM_B6.old	0.0532739478320693	Plekhg1
3hr	PM_B6.old	0.102405511316793	Plk2
3hr	PM_B6.old	0.0192406356872281	Plk3
3hr	PM_B6.old	0.00494122481111638	Plpp1
3hr	PM_B6.old	0.0330203459264617	Plpp3
3hr	PM_B6.old	0.0100549332176146	Pmaip1
3hr	PM_B6.old	0.209406718834267	Pmepa1
3hr	PM_B6.old	0.00162168713441357	Pou2f2
3hr	PM_B6.old	0.0251040246666794	Ppfia3
3hr	PM_B6.old	0.00251715077733499	Ppm1l
3hr	PM_B6.old	0.000530236770073999	Ppp1r12b
3hr	PM_B6.old	0.078802753443958	Ppp1r15a
3hr	PM_B6.old	0.0390278022302257	Prag1
3hr	PM_B6.old	0.00612479364072759	Prdm1
3hr	PM_B6.old	0.0104019926577208	Prdm9
3hr	PM_B6.old	0.00508146282789879	Procr
3hr	PM_B6.old	0.0020707675464087	Prokr1
3hr	PM_B6.old	0.000993723413235321	Prrg4
3hr	PM_B6.old	0.20198483339149	Ptafr
3hr	PM_B6.old	0.129503452795078	Ptch1
3hr	PM_B6.old	0.020834663282752	Ptger4
3hr	PM_B6.old	0.219160199345026	Ptges
3hr	PM_B6.old	0.0787622603083314	Ptgir
3hr	PM_B6.old	0.507862720094365	Ptgs2
3hr	PM_B6.old	0.57832766938602	Rab11fip1
3hr	PM_B6.old	0.0827092285391917	Rab19
3hr	PM_B6.old	0.120126249759555	Ralgds
3hr	PM_B6.old	0.00384515819674539	Rapgef5
3hr	PM_B6.old	0.0227556319962515	Rasgrp1
3hr	PM_B6.old	0.0125768478303954	Rcan1
3hr	PM_B6.old	0.0908862462144715	Rela
3hr	PM_B6.old	0.00235638828507548	Retnla
3hr	PM_B6.old	0.0333944265743537	Rffl
3hr	PM_B6.old	0.193719312996314	Rgcc
3hr	PM_B6.old	0.000297207150357136	Rgs1
3hr	PM_B6.old	0.02906068990593	Rgs3
3hr	PM_B6.old	0.0063754687403521	Rhof
3hr	PM_B6.old	0.131902276103211	Rhoh
3hr	PM_B6.old	0.184875542820992	Rhou
3hr	PM_B6.old	0.0969008070249998	Ripk2
3hr	PM_B6.old	0.213222707663056	Rnd1
3hr	PM_B6.old	0.263461701264639	Rnd3
3hr	PM_B6.old	0.0558124272459123	Rras2
3hr	PM_B6.old	0.743090689907533	Rsad2
3hr	PM_B6.old	0.0193303122337334	S100a8
3hr	PM_B6.old	0.00237988522057421	Saa3
3hr	PM_B6.old	0.0947009387070417	Samsn1
3hr	PM_B6.old	0.149709768728897	Scimp
3hr	PM_B6.old	0.107019326011877	Scn1b
3hr	PM_B6.old	0.00034610300793913	Sdc2
3hr	PM_B6.old	0.262709605417434	Sdc4
3hr	PM_B6.old	0.00170606357158587	Sele
3hr	PM_B6.old	0.00351064692995989	Sema3c
3hr	PM_B6.old	0.371820002744707	Serpina3f
3hr	PM_B6.old	0.455779181934255	Serpina3g
3hr	PM_B6.old	0.0864395353517544	Serpinb2
3hr	PM_B6.old	0.000160420634185128	Serpinb6b
3hr	PM_B6.old	0.0479814652025829	Serpinb9
3hr	PM_B6.old	0.000113847487283456	Serpinb9b
3hr	PM_B6.old	0.0962419994621064	Serpine1
3hr	PM_B6.old	0.0265184618911228	Shisa3
3hr	PM_B6.old	0.0107616628529527	Siglece
3hr	PM_B6.old	0.141502989698003	Sla
3hr	PM_B6.old	0.139315432974325	Slamf8
3hr	PM_B6.old	0.0123443757492253	Slamf9
3hr	PM_B6.old	0.00625696988317737	Slc13a3
3hr	PM_B6.old	0.0585261849289547	Slc16a1
3hr	PM_B6.old	0.00908885660826482	Slc16a3
3hr	PM_B6.old	0.0177683501240412	Slc25a25
3hr	PM_B6.old	0.172984164650886	Slc28a2
3hr	PM_B6.old	0.0998835558815547	Slc30a4
3hr	PM_B6.old	0.520432664474782	Slc7a11
3hr	PM_B6.old	0.0788900961836528	Slc7a2
3hr	PM_B6.old	0.0262706445950376	Slco3a1
3hr	PM_B6.old	0.32014901402459	Slfn4
3hr	PM_B6.old	0.00393229279056867	Slpi
3hr	PM_B6.old	0.0139857799861877	Snn
3hr	PM_B6.old	0.01378213956993	Socs1
3hr	PM_B6.old	0.334489632304766	Socs3
3hr	PM_B6.old	0.0629003907750462	Sod2
3hr	PM_B6.old	0.00132783682085195	Spaca6
3hr	PM_B6.old	0.0852762334883985	Spata13
3hr	PM_B6.old	0.101811290973444	Sphk1
3hr	PM_B6.old	0.0852498331936078	Spic
3hr	PM_B6.old	0.0729511308185974	Spsb1
3hr	PM_B6.old	0.199176020472926	Srxn1
3hr	PM_B6.old	0.000552519002161145	Stat4
3hr	PM_B6.old	0.0525592274289772	Swap70
3hr	PM_B6.old	0.00260073152136809	Syne2
3hr	PM_B6.old	0.0131155690398101	Taf4b
3hr	PM_B6.old	0.248426464430447	Tagap
3hr	PM_B6.old	0.000444662516424152	Tal2
3hr	PM_B6.old	0.0743164818901668	Tarm1
3hr	PM_B6.old	0.24839162984479	Tfec
3hr	PM_B6.old	0.950537231008224	Tgtp1
3hr	PM_B6.old	0.180395690900547	Thbs1
3hr	PM_B6.old	0.0258654223607567	Timp1
3hr	PM_B6.old	0.00694101119236543	Tle3
3hr	PM_B6.old	0.217722199267679	Tlr2
3hr	PM_B6.old	0.187024472407517	Tlr4
3hr	PM_B6.old	0.200816130746433	Tlr7
3hr	PM_B6.old	0.000299049833479514	Tlr9
3hr	PM_B6.old	0.0148027722254813	Tma16
3hr	PM_B6.old	0.000929897274608174	Tmc3
3hr	PM_B6.old	0.00758069970644653	Tmeff1
3hr	PM_B6.old	0.00248057859147782	Tmem178
3hr	PM_B6.old	0.000675272472378158	Tmem200b
3hr	PM_B6.old	7.90659118932616e-05	Tmem26
3hr	PM_B6.old	0.000519273193555431	Tmtc2
3hr	PM_B6.old	0.000604927553376174	Tnc
3hr	PM_B6.old	0.443541573561294	Tnf
3hr	PM_B6.old	0.329189153215575	Tnfaip3
3hr	PM_B6.old	0.680928211963221	Tnfsf10
3hr	PM_B6.old	0.0337396845360229	Tnfsf14
3hr	PM_B6.old	0.0880548284154334	Tnfsf15
3hr	PM_B6.old	0.00182744917061169	Tnfsf4
3hr	PM_B6.old	0.00296263061471544	Tnfsf8
3hr	PM_B6.old	0.332600697190045	Tnfsf9
3hr	PM_B6.old	0.00935120033839049	Tnip3
3hr	PM_B6.old	0.322360602919536	Traf1
3hr	PM_B6.old	0.235846491777324	Trem1
3hr	PM_B6.old	0.0100198328376282	Treml4
3hr	PM_B6.old	0.031468029855518	Trib1
3hr	PM_B6.old	0.00341164686017812	Trib3
3hr	PM_B6.old	0.34202564744688	Trim21
3hr	PM_B6.old	0.542191788601705	Trim30c
3hr	PM_B6.old	0.109513547290649	Trim36
3hr	PM_B6.old	0.00863954249506894	Tsku
3hr	PM_B6.old	0.19937126702152	Ttc39b
3hr	PM_B6.old	0.0274869783961165	U90926
3hr	PM_B6.old	0.16362644607374	Upp1
3hr	PM_B6.old	0.0987489811258727	Vcam1
3hr	PM_B6.old	0.0239795354037033	Vcan
3hr	PM_B6.old	0.000889360933678	Vegfc
3hr	PM_B6.old	0.000459664778041629	Xcr1
3hr	PM_B6.old	0.399705320251116	Zc3h12a
3hr	PM_B6.old	0.133590063268225	Zc3h12c
3hr	PM_B6.old	0.019759502492181	Zeb1
3hr	PM_B6.old	0.00188016585673081	Zfp324
3hr	PM_B6.old	0.400638115491169	Zfp36
3hr	PM_B6.old	0.00158503561030066	Zfp811
3hr	PM_B6.old	0.13214366914689	Zhx2
3hr	PM_B6.old	0.0345361481623831	Znrf3
3hr	PM_B6.HFD	0.000744171044350408	X1110002J07Rik
3hr	PM_B6.HFD	0.010989523652954	X2500002B13Rik
3hr	PM_B6.HFD	0.00337080376900156	X4930430E12Rik
3hr	PM_B6.HFD	0.0462944412506731	A530064D06Rik
3hr	PM_B6.HFD	0.000988266320782302	A630072M18Rik
3hr	PM_B6.HFD	0.329857849374963	AI504432
3hr	PM_B6.HFD	0.139150998880552	AW112010
3hr	PM_B6.HFD	0.0854200137155608	Abtb2
3hr	PM_B6.HFD	0.39284910932281	Acod1
3hr	PM_B6.HFD	0.0457917782669627	Acpp
3hr	PM_B6.HFD	0.00956210031268972	Adgb
3hr	PM_B6.HFD	0.275410383543488	Adgre1
3hr	PM_B6.HFD	0.0757180100631646	Adgre4
3hr	PM_B6.HFD	0.0230984809632456	Adgrg6
3hr	PM_B6.HFD	0.00598232184733132	Adgrl2
3hr	PM_B6.HFD	0.490379363889508	Adora2a
3hr	PM_B6.HFD	0.0769889524492499	Adora2b
3hr	PM_B6.HFD	0.012066991311904	Adrb2
3hr	PM_B6.HFD	0.135632883673786	Ahr
3hr	PM_B6.HFD	0.00925939986132979	Ahrr
3hr	PM_B6.HFD	0.0910665411400501	Ak4
